,time,vib,Status,Type
0,0.0,0.080474777448071,3,B014
1,8.333333333333334e-05,0.034121305637982005,3,B014
2,0.0001666666666666667,0.07818124629080099,3,B014
3,0.00025,0.097575667655786,3,B014
4,0.0003333333333333334,0.027240712166172,3,B014
5,0.00041666666666666675,0.100875133531157,3,B014
6,0.0005,0.08659086053412501,3,B014
7,0.0005833333333333334,-0.05178551928783401,3,B014
8,0.0006666666666666668,-0.026476201780416,3,B014
9,0.0007500000000000001,-0.019515133531156997,3,B014
10,0.0008333333333333335,-0.041364035608309,3,B014
11,0.0009166666666666668,0.020722255192878,3,B014
12,0.001,-0.035328427299702994,3,B014
13,0.0010833333333333335,-0.04570967359050499,3,B014
14,0.0011666666666666668,0.048687240356083,3,B014
15,0.0012500000000000002,-0.020802729970327,3,B014
16,0.0013333333333333335,-0.054521661721067996,3,B014
17,0.0014166666666666668,-0.00957649851632,3,B014
18,0.0015000000000000002,-0.064822433234421,3,B014
19,0.0015833333333333335,-0.032109436201781,3,B014
20,0.001666666666666667,0.019595608308605,3,B014
21,0.0017500000000000003,-0.043134480712166,3,B014
22,0.0018333333333333335,-0.013197863501483999,3,B014
23,0.001916666666666667,0.017141127596439,3,B014
24,0.002,-0.031787537091988,3,B014
25,0.0020833333333333337,0.040639762611276,3,B014
26,0.002166666666666667,0.06860474777448099,3,B014
27,0.0022500000000000003,0.063896973293769,3,B014
28,0.0023333333333333335,0.14038824925815999,3,B014
29,0.002416666666666667,0.09266670623145401,3,B014
30,0.0025000000000000005,0.040116676557863995,3,B014
31,0.0025833333333333337,0.05041744807121701,3,B014
32,0.002666666666666667,-0.0011266468842730001,3,B014
33,0.0027500000000000003,-0.018871335311573,3,B014
34,0.0028333333333333335,-0.002816617210683,3,B014
35,0.0029166666666666672,-0.029333056379822003,3,B014
36,0.0030000000000000005,-0.010220296735905,3,B014
37,0.0030833333333333338,0.006800118694361999,3,B014
38,0.003166666666666667,0.0034604154302670005,3,B014
39,0.0032500000000000003,0.04305400593471799,3,B014
40,0.003333333333333334,0.031868011869436,3,B014
41,0.0034166666666666672,0.023015786350147997,3,B014
42,0.0035000000000000005,0.033075133531157,3,B014
43,0.0035833333333333338,0.01834824925816,3,B014
44,0.003666666666666667,0.017141127596439,3,B014
45,0.0037500000000000003,-0.006558694362018,3,B014
46,0.003833333333333334,-0.027522373887240003,3,B014
47,0.003916666666666667,-0.041887121661721004,3,B014
48,0.004,-0.09178148367952499,3,B014
49,0.004083333333333334,-0.075404866468843,3,B014
50,0.0041666666666666675,-0.033034896142433,3,B014
51,0.00425,-0.051222195845697004,3,B014
52,0.004333333333333334,0.0041444510385759996,3,B014
53,0.004416666666666667,0.060838931750742,3,B014
54,0.0045000000000000005,0.029936617210682998,3,B014
55,0.004583333333333334,0.040639762611276,3,B014
56,0.004666666666666667,0.047641068249258,3,B014
57,0.004750000000000001,0.011346943620178001,3,B014
58,0.004833333333333334,0.026596913946588,3,B014
59,0.004916666666666667,0.013640474777448,3,B014
60,0.005000000000000001,-0.005592997032641,3,B014
61,0.005083333333333334,0.045830385756677,3,B014
62,0.0051666666666666675,0.032109436201781,3,B014
63,0.00525,-0.004023738872404,3,B014
64,0.005333333333333334,0.032511810089021,3,B014
65,0.005416666666666668,-0.005713709198813001,3,B014
66,0.0055000000000000005,-0.05681519287833799,3,B014
67,0.005583333333333334,-0.015129258160236999,3,B014
68,0.005666666666666667,-0.059189198813055996,3,B014
69,0.005750000000000001,-0.051383145400594,3,B014
70,0.0058333333333333345,0.022291513353116,3,B014
71,0.005916666666666667,-0.048888427299703,3,B014
72,0.006000000000000001,-0.059752522255193,3,B014
73,0.006083333333333334,-0.027964985163205,3,B014
74,0.0061666666666666675,-0.073795370919881,3,B014
75,0.006250000000000001,-0.024021721068249,3,B014
76,0.006333333333333334,0.024102195845697002,3,B014
77,0.006416666666666668,0.004949198813056,3,B014
78,0.006500000000000001,0.072829673590505,3,B014
79,0.006583333333333334,0.09049388724035601,3,B014
80,0.006666666666666668,0.027160237388724,3,B014
81,0.006750000000000001,0.04788249258160201,3,B014
82,0.0068333333333333345,0.053918100890208,3,B014
83,0.006916666666666667,0.032471572700297,3,B014
84,0.007000000000000001,0.093350741839763,3,B014
85,0.007083333333333334,0.074962255192878,3,B014
86,0.0071666666666666675,0.012191928783383002,3,B014
87,0.007250000000000001,0.062850801186944,3,B014
88,0.007333333333333334,0.002414243323442,3,B014
89,0.007416666666666668,-0.069369258160237,3,B014
90,0.007500000000000001,-0.042450445103858,3,B014
91,0.007583333333333334,-0.09049388724035601,3,B014
92,0.007666666666666668,-0.048807952522255,3,B014
93,0.007750000000000001,0.009335074183976,3,B014
94,0.007833333333333335,-0.042168783382788996,3,B014
95,0.007916666666666667,-0.015330445103857998,3,B014
96,0.008,0.010019109792285,3,B014
97,0.008083333333333335,-0.059229436201781,3,B014
98,0.008166666666666668,-0.066270979228487,3,B014
99,0.00825,-0.040840949554896006,3,B014
100,0.008333333333333335,-0.036817210682492996,3,B014
101,0.008416666666666668,0.042772344213650004,3,B014
102,0.0085,0.063534836795252,3,B014
103,0.008583333333333335,0.026516439169139996,3,B014
104,0.008666666666666668,0.077416735905045,3,B014
105,0.00875,0.050578397626113,3,B014
106,0.008833333333333334,0.003017804154303,3,B014
107,0.008916666666666668,0.028407596439168997,3,B014
108,0.009000000000000001,0.0006840356083089999,3,B014
109,0.009083333333333334,0.056171394658754,3,B014
