,time,vib,Status,Type
0,0.0,-0.12340999999999999,2,IR007
1,8.333333333333333e-05,-0.0077658,2,IR007
2,0.00016666666666666666,0.15274000000000001,2,IR007
3,0.00025,0.13757,2,IR007
4,0.0003333333333333333,0.07709500000000001,2,IR007
5,0.00041666666666666664,0.076692,2,IR007
6,0.0005,0.042852999999999995,2,IR007
7,0.0005833333333333333,-0.028206000000000002,2,IR007
8,0.0006666666666666666,-0.06277,2,IR007
9,0.00075,-0.045549,2,IR007
10,0.0008333333333333333,0.028649,2,IR007
11,0.0009166666666666666,0.066673,2,IR007
12,0.001,0.025952999999999997,2,IR007
13,0.0010833333333333333,-0.0081682,2,IR007
14,0.0011666666666666665,0.02036,2,IR007
15,0.00125,0.073876,2,IR007
16,0.0013333333333333333,0.06353500000000001,2,IR007
17,0.0014166666666666666,0.030379000000000003,2,IR007
18,0.0015,0.046555,2,IR007
19,0.0015833333333333333,0.044985000000000004,2,IR007
20,0.0016666666666666666,0.016859,2,IR007
21,0.00175,-0.033518,2,IR007
22,0.0018333333333333333,-0.08474,2,IR007
23,0.0019166666666666666,-0.023418,2,IR007
24,0.002,0.079066,2,IR007
25,0.0020833333333333333,0.12090999999999999,2,IR007
26,0.0021666666666666666,0.15483,2,IR007
27,0.00225,0.15709,2,IR007
28,0.002333333333333333,0.057861,2,IR007
29,0.002416666666666667,-0.05935,2,IR007
30,0.0025,-0.13862,2,IR007
31,0.0025833333333333333,-0.14276,2,IR007
32,0.0026666666666666666,-0.015733,2,IR007
33,0.00275,0.046796,2,IR007
34,0.002833333333333333,0.0022131,2,IR007
35,0.0029166666666666664,8.0475e-05,2,IR007
36,0.003,-0.025309,2,IR007
37,0.0030833333333333333,-0.050055,2,IR007
38,0.0031666666666666666,-0.032109,2,IR007
39,0.00325,-0.084981,2,IR007
40,0.003333333333333333,-0.095322,2,IR007
41,0.0034166666666666664,0.034322000000000005,2,IR007
42,0.0035,0.065024,2,IR007
43,0.0035833333333333333,0.047923,2,IR007
44,0.0036666666666666666,0.082366,2,IR007
45,0.00375,0.023257,2,IR007
46,0.003833333333333333,0.011065,2,IR007
47,0.003916666666666666,0.041645999999999996,2,IR007
48,0.004,-0.03046,2,IR007
49,0.004083333333333333,-0.043497,2,IR007
50,0.004166666666666667,-0.006598899999999999,2,IR007
51,0.0042499999999999994,-0.053033000000000004,2,IR007
52,0.004333333333333333,-0.0305,2,IR007
53,0.004416666666666667,-0.044784,2,IR007
54,0.0045,-0.13125,2,IR007
55,0.004583333333333333,-0.014888,2,IR007
56,0.004666666666666666,0.097214,2,IR007
57,0.00475,0.071663,2,IR007
58,0.004833333333333334,0.052993,2,IR007
59,0.004916666666666666,-0.029373000000000003,2,IR007
60,0.005,-0.088804,2,IR007
61,0.005083333333333333,-0.020199,2,IR007
62,0.005166666666666667,-0.037381,2,IR007
63,0.0052499999999999995,-0.05766,2,IR007
64,0.005333333333333333,0.05255,2,IR007
65,0.005416666666666667,0.11621,2,IR007
66,0.0055,0.14420999999999998,2,IR007
67,0.005583333333333333,0.10505999999999999,2,IR007
68,0.005666666666666666,-0.025551,2,IR007
69,0.00575,-0.033679,2,IR007
70,0.005833333333333333,-0.026879000000000004,2,IR007
71,0.005916666666666666,-0.16272,2,IR007
72,0.006,-0.14127,2,IR007
73,0.006083333333333333,-0.029454,2,IR007
74,0.006166666666666667,0.01694,2,IR007
75,0.0062499999999999995,0.11101,2,IR007
76,0.006333333333333333,0.033357,2,IR007
77,0.006416666666666667,-0.09685099999999999,2,IR007
78,0.0065,-0.067156,2,IR007
79,0.006583333333333333,-0.097857,2,IR007
80,0.006666666666666666,-0.040841,2,IR007
81,0.00675,0.13765,2,IR007
82,0.006833333333333333,0.18179,2,IR007
83,0.0069166666666666664,0.24078000000000002,2,IR007
84,0.007,0.26034,2,IR007
85,0.007083333333333333,0.07794,2,IR007
86,0.007166666666666667,-0.052267999999999995,2,IR007
87,0.0072499999999999995,-0.10300999999999999,2,IR007
88,0.007333333333333333,-0.12095,2,IR007
89,0.007416666666666666,0.018912,2,IR007
90,0.0075,0.11287,2,IR007
91,0.007583333333333333,0.1348,2,IR007
92,0.007666666666666666,0.15475,2,IR007
93,0.00775,0.028045,2,IR007
94,0.007833333333333333,-0.093512,2,IR007
95,0.007916666666666666,-0.13423,2,IR007
96,0.008,-0.17945999999999998,2,IR007
97,0.008083333333333333,-0.089407,2,IR007
98,0.008166666666666666,0.085263,2,IR007
99,0.00825,0.14727,2,IR007
100,0.008333333333333333,0.16019,2,IR007
101,0.008416666666666666,0.12019,2,IR007
102,0.008499999999999999,-0.007041500000000001,2,IR007
103,0.008583333333333333,-0.12317,2,IR007
104,0.008666666666666666,-0.18006,2,IR007
105,0.008749999999999999,-0.13105,2,IR007
106,0.008833333333333334,0.016135,2,IR007
107,0.008916666666666666,0.10730999999999999,2,IR007
108,0.009,0.084217,2,IR007
109,0.009083333333333334,0.032592,2,IR007
110,0.009166666666666667,-0.010542000000000001,2,IR007
111,0.00925,-0.061724,2,IR007
112,0.009333333333333332,-0.095443,2,IR007
113,0.009416666666666667,-0.039674,2,IR007
114,0.0095,0.037420999999999996,2,IR007
115,0.009583333333333333,0.093311,2,IR007
116,0.009666666666666667,0.14039000000000001,2,IR007
117,0.00975,0.065386,2,IR007
