,time,vib,Status,Type
0,0.0,0.18183,2,B007
1,8.333333333333333e-05,-0.14382,2,B007
2,0.00016666666666666666,0.15265,2,B007
3,0.00025,0.22908,2,B007
4,0.0003333333333333333,-0.11731,2,B007
5,0.00041666666666666664,0.056295000000000005,2,B007
6,0.0005,0.15799000000000002,2,B007
7,0.0005833333333333333,-0.18039000000000002,2,B007
8,0.0006666666666666666,0.09800199999999999,2,B007
9,0.00075,0.16354000000000002,2,B007
10,0.0008333333333333333,-0.16149000000000002,2,B007
11,0.0009166666666666666,0.15327000000000002,2,B007
12,0.001,0.10273,2,B007
13,0.0010833333333333333,-0.0014382,2,B007
14,0.0011666666666666665,0.15532,2,B007
15,0.00125,-0.026914999999999998,2,B007
16,0.0013333333333333333,-0.051364,2,B007
17,0.0014166666666666666,0.095536,2,B007
18,0.0015,-0.0047255000000000005,2,B007
19,0.0015833333333333333,-0.10273,2,B007
20,0.0016666666666666666,0.09019500000000001,2,B007
21,0.00175,-0.018285,2,B007
22,0.0018333333333333333,-0.019724000000000002,2,B007
23,0.0019166666666666666,0.12922999999999998,2,B007
24,0.002,-0.095125,2,B007
25,0.0020833333333333333,-0.040063999999999995,2,B007
26,0.0021666666666666666,0.019724000000000002,2,B007
27,0.00225,-0.0092455,2,B007
28,0.002333333333333333,0.012738,2,B007
29,0.002416666666666667,-0.028352999999999996,2,B007
30,0.0025,-0.059171,2,B007
31,0.0025833333333333333,0.026504000000000003,2,B007
32,0.0026666666666666666,0.13704000000000002,2,B007
33,0.00275,-0.051157999999999995,2,B007
34,0.002833333333333333,0.039447,2,B007
35,0.0029166666666666664,0.052391,2,B007
36,0.003,0.0073964,2,B007
37,0.0030833333333333333,0.14772000000000002,2,B007
38,0.0031666666666666666,0.035955,2,B007
39,0.00325,0.035955,2,B007
40,0.003333333333333333,-0.033283999999999994,2,B007
41,0.0034166666666666664,0.023011,2,B007
42,0.0035,0.046844,2,B007
43,0.0035833333333333333,0.014998,2,B007
44,0.0036666666666666666,0.024449000000000002,2,B007
45,0.00375,0.066773,2,B007
46,0.003833333333333333,0.18511,2,B007
47,0.003916666666666666,-0.037393,2,B007
48,0.004,0.052801999999999995,2,B007
49,0.004083333333333333,0.050336,2,B007
50,0.004166666666666667,-0.0078073000000000005,2,B007
51,0.0042499999999999994,0.08177100000000001,2,B007
