-0.40207,2,IR007
-0.0047255,2,IR007
-0.10663,2,IR007
-0.074169,2,IR007
0.20895,2,IR007
-0.056705,2,IR007
-0.17546,2,IR007
0.051775,2,IR007
0.041502,2,IR007
-0.024449,2,IR007
0.16745,2,IR007
-0.16519,2,IR007
0.022805,2,IR007
0.46864,2,IR007
0.24223,2,IR007
0.019724,2,IR007
-0.010889,2,IR007
-0.12594,2,IR007
-0.041502,2,IR007
0.26709,2,IR007
-0.074169,2,IR007
0.0086291,2,IR007
-0.081565,2,IR007
-0.41029,2,IR007
0.092044,2,IR007
0.046227,2,IR007
0.13724,2,IR007
0.38071,2,IR007
0.22395,2,IR007
0.032873,2,IR007
-0.23175,2,IR007
-0.08588,2,IR007
0.2486,2,IR007
0.45734,2,IR007
0.12882,2,IR007
-0.058349,2,IR007
-0.041913,2,IR007
-0.28188,2,IR007
0.01582,2,IR007
0.064102,2,IR007
-0.33962,2,IR007
-0.11403,2,IR007
0.086907,2,IR007
-0.15491,2,IR007
0.1169,2,IR007
-0.016847,2,IR007
-0.24942,2,IR007
0.35852,2,IR007
0.03164,2,IR007
-0.11896,2,IR007
0.55658,2,IR007
0.3916,2,IR007
0.2525,2,IR007
0.15615,2,IR007
-0.21737,2,IR007
-0.14074,2,IR007
0.048282,2,IR007
0.059171,2,IR007
0.19457,2,IR007
0.041502,2,IR007
-0.21943,2,IR007
-0.12615,2,IR007
-0.13334,2,IR007
0.032873,2,IR007
0.23483,2,IR007
0.3088,2,IR007
0.14608,2,IR007
0.018902,2,IR007
0.058349,2,IR007
-0.14361,2,IR007
-0.0073964,2,IR007
0.064718,2,IR007
0.075402,2,IR007
0.21182,2,IR007
0.13026,2,IR007
0.23175,2,IR007
0.15697,2,IR007
-0.24346,2,IR007
-0.35585,2,IR007
-0.23792,2,IR007
-0.20628,2,IR007
0.024244,2,IR007
0.11321,2,IR007
0.041707,2,IR007
0.1695,2,IR007
-0.033078,2,IR007
-0.16601,2,IR007
0.061431,2,IR007
0.18039,2,IR007
0.1545,2,IR007
0.1808,2,IR007
0.2638,2,IR007
0.27346,2,IR007
0.10684,2,IR007
-0.18511,2,IR007
-0.45529,2,IR007
-0.15943,2,IR007
0.3164,2,IR007
0.1656,2,IR007
0.26915,2,IR007
0.05198,2,IR007
-0.44337,2,IR007
-0.34722,2,IR007
-0.27798,2,IR007
0.11464,2,IR007
0.43906,2,IR007
0.23956,2,IR007
-0.025887,2,IR007
0.1204,2,IR007
-0.0098618,2,IR007
-0.36591,2,IR007
-0.18306,2,IR007
-0.11937,2,IR007
0.36489,2,IR007
0.40536,2,IR007
0.068622,2,IR007
0.47234,2,IR007
0.59171,2,IR007
-0.072936,2,IR007
-0.75587,2,IR007
-0.42262,2,IR007
-0.041091,2,IR007
0.16128,2,IR007
0.24675,2,IR007
0.13252,2,IR007
0.22805,2,IR007
-0.027325,2,IR007
-0.27017,2,IR007
-0.074991,2,IR007
0.24059,2,IR007
0.16046,2,IR007
0.113,2,IR007
0.1882,2,IR007
0.17669,2,IR007
0.3314,2,IR007
0.113,2,IR007
-0.090605,2,IR007
-0.052185,2,IR007
0.07232,2,IR007
0.019518,2,IR007
0.0032873,2,IR007
0.19847,2,IR007
-0.040064,2,IR007
-0.048693,2,IR007
-0.20155,2,IR007
-0.20956,2,IR007
0.34681,2,IR007
0.22559,2,IR007
0.047871,2,IR007
0.20751,2,IR007
-0.080333,2,IR007
-0.28764,2,IR007
-0.058965,2,IR007
-0.113,2,IR007
-0.059993,2,IR007
0.13457,2,IR007
0.067595,2,IR007
0.27634,2,IR007
0.24223,2,IR007
-0.047255,2,IR007
-0.17957,2,IR007
-0.32893,2,IR007
-0.19559,2,IR007
0.042324,2,IR007
0.17772,2,IR007
0.2073,2,IR007
0.37578,2,IR007
0.37968,2,IR007
-0.058965,2,IR007
-0.51446,2,IR007
-0.46597,2,IR007
0.26195,2,IR007
0.63198,2,IR007
0.33982,2,IR007
0.17916,2,IR007
-0.19374,2,IR007
-0.65314,2,IR007
-0.40413,2,IR007
0.143,2,IR007
0.34516,2,IR007
0.20052,2,IR007
0.094304,2,IR007
-0.39406,2,IR007
-0.38584,2,IR007
-0.13416,2,IR007
-0.18203,2,IR007
0.22805,2,IR007
0.30757,2,IR007
0.21182,2,IR007
0.23751,2,IR007
0.49638,2,IR007
0.45282,2,IR007
0.22312,2,IR007
-0.34414,2,IR007
-0.73429,2,IR007
0.010273,2,IR007
0.079511,2,IR007
0.19641,2,IR007
0.44995,2,IR007
-0.10601,2,IR007
-0.11423,2,IR007
-0.1206,2,IR007
-0.31126,2,IR007
0.22456,2,IR007
0.57466,2,IR007
0.21265,2,IR007
0.067184,2,IR007
-0.13355,2,IR007
-0.10869,2,IR007
0.42714,2,IR007
0.2299,2,IR007
-0.052391,2,IR007
-0.092044,2,IR007
-0.18922,2,IR007
-0.30551,2,IR007
-0.019313,2,IR007
0.026298,2,IR007
-0.20402,2,IR007
0.24593,2,IR007
0.049515,2,IR007
0.014382,2,IR007
0.27079,2,IR007
0.1619,2,IR007
0.16169,2,IR007
0.019929,2,IR007
-0.15697,2,IR007
-0.13622,2,IR007
0.29483,2,IR007
0.32318,2,IR007
0.17628,2,IR007
0.10314,2,IR007
-0.064102,2,IR007
-0.017464,2,IR007
0.15861,2,IR007
0.14505,2,IR007
-0.31743,2,IR007
-0.24737,2,IR007
-0.17258,2,IR007
-0.14546,2,IR007
0.15656,2,IR007
0.037393,2,IR007
0.17669,2,IR007
0.19539,2,IR007
-0.0030818,2,IR007
-0.19621,2,IR007
-0.16067,2,IR007
0.14382,2,IR007
0.2675,2,IR007
0.16724,2,IR007
-0.2186,2,IR007
0.012738,2,IR007
0.14259,2,IR007
0.20648,2,IR007
0.38256,2,IR007
-0.015615,2,IR007
-0.091016,2,IR007
-0.1997,2,IR007
-0.32133,2,IR007
-0.25887,2,IR007
0.044995,2,IR007
0.25867,2,IR007
0.29072,2,IR007
0.26052,2,IR007
-0.1319,2,IR007
0.1469,2,IR007
0.15615,2,IR007
-0.31373,2,IR007
-0.19189,2,IR007
-0.055267,2,IR007
0.14217,2,IR007
0.33448,2,IR007
0.13478,2,IR007
-0.070676,2,IR007
0.078895,2,IR007
-0.043351,2,IR007
-0.078689,2,IR007
-0.055473,2,IR007
-0.16806,2,IR007
0.15902,2,IR007
0.055062,2,IR007
-0.11095,2,IR007
-0.22107,2,IR007
-0.095536,2,IR007
0.25846,2,IR007
0.26278,2,IR007
0.47378,2,IR007
0.22312,2,IR007
-0.0039036,2,IR007
0.052802,2,IR007
-0.14526,2,IR007
-0.25435,2,IR007
-0.16786,2,IR007
0.093687,2,IR007
0.38009,2,IR007
0.41687,2,IR007
-0.04972,2,IR007
-0.03164,2,IR007
-0.023422,2,IR007
-0.41913,2,IR007
-0.12286,2,IR007
0.03164,2,IR007
0.07232,2,IR007
0.46351,2,IR007
0.40433,2,IR007
0.033284,2,IR007
-0.032051,2,IR007
-0.14895,2,IR007
-0.0078073,2,IR007
0.38687,2,IR007
-0.10889,2,IR007
-0.27223,2,IR007
0.057733,2,IR007
-0.16025,2,IR007
-0.057733,2,IR007
0.028969,2,IR007
-0.28291,2,IR007
-0.12718,2,IR007
0.38523,2,IR007
0.35297,2,IR007
0.37989,2,IR007
0.23196,2,IR007
-0.41153,2,IR007
-0.43844,2,IR007
-0.2523,2,IR007
0.19539,2,IR007
0.50624,2,IR007
0.59561,2,IR007
0.45755,2,IR007
-0.071498,2,IR007
-0.37187,2,IR007
-0.56438,2,IR007
0.080744,2,IR007
0.28887,2,IR007
-0.052596,2,IR007
-0.11382,2,IR007
-0.042118,2,IR007
0.24223,2,IR007
0.010889,2,IR007
-0.080127,2,IR007
-0.61349,2,IR007
-0.55329,2,IR007
0.10191,2,IR007
0.26052,2,IR007
0.64143,2,IR007
0.44234,2,IR007
