,time,vib,Status,Type
0,0.0,-0.016898,1,Normal
1,8.333333333333333e-05,-0.03317,1,Normal
2,0.00016666666666666666,-0.017524,1,Normal
3,0.00025,-0.00020862,1,Normal
4,0.0003333333333333333,0.014603,1,Normal
5,0.00041666666666666664,0.015019999999999999,1,Normal
6,0.0005,-0.0047982,1,Normal
7,0.0005833333333333333,0.0083446,1,Normal
8,0.0006666666666666666,0.042766000000000005,1,Normal
9,0.00075,0.083446,1,Normal
10,0.0008333333333333333,0.097215,1,Normal
11,0.0009166666666666666,0.065714,1,Normal
12,0.001,0.032335,1,Normal
13,0.0010833333333333333,0.016063,1,Normal
14,0.0011666666666666665,0.029832,1,Normal
15,0.00125,0.059038,1,Normal
16,0.0013333333333333333,0.069469,1,Normal
17,0.0014166666666666666,0.051528,1,Normal
18,0.0015,0.030875,1,Normal
19,0.0015833333333333333,0.018775,1,Normal
20,0.0016666666666666666,0.03317,1,Normal
21,0.00175,0.072598,1,Normal
22,0.0018333333333333333,0.08407200000000001,1,Normal
23,0.0019166666666666666,0.073224,1,Normal
24,0.002,0.062793,1,Normal
25,0.0020833333333333333,0.065505,1,Normal
26,0.0021666666666666666,0.075102,1,Normal
27,0.00225,0.071555,1,Normal
28,0.002333333333333333,0.04965,1,Normal
29,0.002416666666666667,0.016272,1,Normal
30,0.0025,-0.0022948,1,Normal
31,0.0025833333333333333,0.015438,1,Normal
32,0.0026666666666666666,0.053197,1,Normal
33,0.00275,0.073433,1,Normal
34,0.002833333333333333,0.07677,1,Normal
35,0.0029166666666666664,0.08553200000000001,1,Normal
36,0.003,0.10994000000000001,1,Normal
37,0.0030833333333333333,0.13623,1,Normal
38,0.0031666666666666666,0.15604,1,Normal
39,0.00325,0.14102,1,Normal
40,0.003333333333333333,0.094503,1,Normal
41,0.0034166666666666664,0.06425399999999999,1,Normal
42,0.0035,0.065088,1,Normal
43,0.0035833333333333333,0.10389000000000001,1,Normal
44,0.0036666666666666666,0.1258,1,Normal
45,0.00375,0.11349000000000001,1,Normal
46,0.003833333333333333,0.091791,1,Normal
47,0.003916666666666666,0.07092899999999999,1,Normal
48,0.004,0.079065,1,Normal
49,0.004083333333333333,0.083863,1,Normal
50,0.004166666666666667,0.078648,1,Normal
51,0.0042499999999999994,0.058621000000000006,1,Normal
52,0.004333333333333333,0.016689,1,Normal
53,0.004416666666666667,-0.002712,1,Normal
54,0.0045,0.0077188000000000005,1,Normal
55,0.004583333333333333,0.037759,1,Normal
