RMS,Mean,Var,Skew,Kurt,CrestFactor,ImpulseFactor,ShapeFactor,Median,Range,FaultType
0.07364332236916415,0.012761586126691269,0.0052611279743117675,-0.03826778581403519,-0.13372410296844214,3.5240126552012527,4.3789841126392295,1.242613049693816,0.013769,0.5031800000000001,Normal
0.07444183778649469,0.011770656280442805,0.005403703525938768,-0.025575204568282116,-0.3609386499428036,3.2648307353327133,4.038033742671524,1.2368279001330875,0.010639000000000001,0.45958000000000004,Normal
0.07417606719470743,0.013091471703567037,0.005331358076709529,0.005426850581274211,-0.15966375456716575,3.4199710175265325,4.25354909479952,1.2437383454424322,0.012934000000000001,0.47544,Normal
0.07463049322077599,0.0110787731599016,0.00544764137023693,-0.08020319354651965,-0.24913223772395776,3.463329650460435,4.2856822907430905,1.2374456731756178,0.011890999999999999,0.48982,Normal
0.07360951542363063,0.01431266465805658,0.005214149738119016,-0.05445080155631383,-0.2795758603291092,3.222409475662061,3.9848389548262206,1.2366022955563445,0.014186,0.46563000000000004,Normal
0.07565562566998084,0.014237852403444034,0.0055217364348272855,-0.07020634532214665,-0.3129848481129152,3.5074721496261625,4.308627611874708,1.22841391978948,0.016689,0.5161199999999999,Normal
0.07385485454328837,0.013716639215252152,0.00526704120079513,0.024246685152243087,-0.16251033925701466,3.5280009907443333,4.413982978842319,1.2511286109109232,0.011474,0.49191,Normal
0.07259771574076299,0.012442646173431734,0.005116238190569888,-0.04480232230605588,-0.25816178782722554,3.3075420837955467,4.102395500740397,1.2403154356943875,0.012726000000000001,0.46793,Normal
0.07350532890641179,0.012476541344403444,0.005248014805997458,-0.06559014135414144,-0.2779352208091477,3.3773061585245885,4.178214998845152,1.237144280893518,0.012308,0.48649,Normal
0.07356034938912949,0.0097004457601476,0.0053176804355396365,-0.1293601904737724,-0.27341886238129964,3.896664471829694,4.797852941970213,1.2312717650327647,0.011161,0.5182,Normal
0.07133177872085247,0.013628882084870848,0.004903079313383767,-0.04417565492182031,-0.31659573256523643,3.7025573276892434,4.564263476013097,1.2327326958261144,0.014186,0.4769,Normal
0.0746322751627885,0.009095730424354244,0.005487919204834071,-0.11123599267745,-0.1978847809478359,3.66182056494858,4.5474886732834054,1.2418655126940283,0.011265,0.51361,Normal
0.07410319775494237,0.013945067425584256,0.005297470607404695,0.025632322870565803,-0.2574583035749152,3.2403459941644015,4.0255328724393795,1.2423157526045163,0.012726000000000001,0.46125,Normal
0.07546205355692102,0.013245182583025832,0.00551976560332851,-0.010997180539559805,-0.3371203814511303,3.4086005863328244,4.199235756444306,1.2319530112391652,0.013769,0.4796,Normal
0.0732349304250986,0.011914588921279213,0.005222039922539631,-0.02569193579885786,-0.2045743315336943,3.236024102492768,4.026864264707808,1.2443863633790124,0.011265,0.4673,Normal
0.07256575083763077,0.01102375392496925,0.00514489787279749,-0.10820696561753222,-0.18561847160627387,3.262971818892995,4.060902288302791,1.2445410238573569,0.011265,0.46146000000000004,Normal
0.07431231520033851,0.012555765511685116,0.005365332885394364,-0.016768810588043553,-0.3273090875057685,3.5372333548128045,4.366432136314714,1.234420152228207,0.0121,0.47918999999999995,Normal
0.07468370581425944,0.01185524716605166,0.005437777882150672,-0.04347850068342985,-0.19355810579686186,3.4608620070731684,4.31299605557116,1.2462201748455832,0.011265,0.48273,Normal
0.07286366626104769,0.011904509863468634,0.0051680321802268095,-0.036993281991209284,-0.13158434173910205,3.412812074389632,4.2401051219777415,1.2424080287913506,0.011890999999999999,0.48399,Normal
0.07483316971295144,0.011988234030750307,0.005456956746503286,-0.06641808213313805,-0.13059639599946848,3.6463776831408783,4.551152376522165,1.2481297254435642,0.012204000000000001,0.5202899999999999,Normal
0.07608675707724316,0.013476003238622386,0.005608281764799392,-0.05735569399348479,-0.34602939978097513,3.229865609208643,3.977618563366264,1.231512095124239,0.014394,0.48107,Normal
0.07636927222203646,0.01433590679212792,0.00562743969817559,0.01365467837615638,-0.2791709886766638,3.4009751886185264,4.207525669280527,1.2371527094232109,0.01356,0.48191000000000006,Normal
0.07131606474184686,0.012048034799507995,0.004941433750162468,-0.02296726259224003,-0.17698358225669475,3.4518169348112147,4.295928538540647,1.2445412429658866,0.011265,0.49213,Normal
0.07208854839715999,0.013251856939729398,0.005021764780903477,0.01876235635633939,-0.14390827271869974,4.317606706202759,5.359067752165448,1.2412125783634962,0.012308,0.5319699999999999,Normal
0.07319802763555269,0.013421946172201722,0.005178439565121697,-0.041483582900906715,-0.3804617355830224,3.1805501803838614,3.9216475466079106,1.2330091726880428,0.013350999999999998,0.45853,Normal
0.07095517373980227,0.011811987587945879,0.004895715808733982,-0.000372154002735093,-0.3056761479610812,3.3487339608431226,4.134488910095022,1.23464239274895,0.0109525,0.43809,Normal
0.07512581706814067,0.012365464046740469,0.0054916591698972285,-0.06236326286473341,-0.12591396470553873,3.2517449997039485,4.050500327858022,1.2456389809861461,0.013350999999999998,0.47502,Normal
0.07267018782935307,0.012561322520295204,0.005123799609348819,0.04512495591173685,-0.08624770654675372,3.7348190242377712,4.685861210358025,1.2546421071404792,0.010639000000000001,0.53593,Normal
0.07220940041386045,0.013353456681426814,0.005036502198751893,-0.006385022399219027,-0.16207330944119305,3.377261112850753,4.202844615403831,1.244453560138322,0.012308,0.47606,Normal
0.07484626060893004,0.013300119003690035,0.005425736933944147,-0.017422346468726868,-0.4285846702044349,3.2862029178068792,4.041023951164036,1.2296939818496972,0.01356,0.4504,Normal
0.13786074989188715,0.011081827654260528,0.01888740418827648,-0.010739163496799457,-0.031590131481259665,3.9106127046515233,4.898143533538593,1.2525258580867495,0.014213,1.04104,B007
0.14535964796291248,0.009963856726248776,0.021035299476028876,-0.014992020238576,0.3160373297257455,4.154729379601198,5.260202856097814,1.2660759282961351,0.010314499999999999,1.17505,B007
0.13648264541805985,0.014740044466209598,0.018414752588610684,0.021623967438883847,-0.12984825849449644,3.470477865879084,4.329564743810015,1.2475413793521837,0.013238499999999999,0.8994,B007
0.13754302711229674,0.011148636682174341,0.01879839514444975,0.011596596555322596,-0.1344398554041497,3.431944242543127,4.279199812858408,1.24687334945962,0.011695,0.94002,B007
0.13547168481957075,0.012097723538197843,0.018210681503777026,-0.01360271655483011,-0.09033660208537286,3.468769142613583,4.3260740580331705,1.2471496026898006,0.0135635,0.9388700000000001,B007
0.1365554245288412,0.011865284664544564,0.01851113158641297,-0.02643651851069992,-0.06271439367581122,4.2406224578628535,5.297161744488413,1.2491472176841754,0.01137,1.0493299999999999,B007
0.1376058040846364,0.010967849142997062,0.01881967174980927,-0.03292198908185354,0.03274525373264936,3.7726606334184534,4.741852794370372,1.2568988454372907,0.01267,1.00303,B007
0.1350248053342295,0.014973367908912832,0.018011906668136308,-0.008944026885504778,0.018243016793548783,4.13227775903006,5.168015915301139,1.250645822151653,0.0129135,1.0701200000000002,B007
0.14274847555800385,0.014932840874142997,0.020159073647661296,-0.03871096895261053,-0.007528929581696264,3.683401857320351,4.6203518608000165,1.254370834292105,0.016244,1.03845,B007
0.13728167244403788,0.014936999840842312,0.018627704766992177,-0.055620198005603305,-0.034950182330279585,3.4633173644778736,4.338187490625939,1.2526104408222374,0.017381,0.9073700000000001,B007
0.13803854116681602,0.012404172201273262,0.018905404498665332,-0.044840634246263986,0.009723902595732971,4.397467510660172,5.490993565160432,1.2486717757094,0.013075999999999999,1.0782399999999999,B007
0.14406243588186024,0.011042172289422137,0.020637109024223416,0.002376902943804235,-0.11449803394017664,3.688192530881,4.560489564079981,1.2365107097569594,0.012751,1.0550199999999998,B007
0.14773422840842912,0.011525181466699315,0.0216978853360186,0.017742001887546596,-0.08441735746499822,3.5965260435860134,4.498992517682244,1.2509272734742671,0.010477,1.0214,B007
0.1398184396965136,0.011148284799216451,0.019429669334834625,0.004093848331366541,0.12310889497815715,4.0475347974728635,5.091478701209246,1.2579209212452436,0.0096649,1.1235600000000001,B007
0.13875302333940126,0.013392577730166505,0.019077711677555453,0.013093777831872795,0.0803941126315455,4.267150262749403,5.355801087160663,1.2551236205377552,0.015106,1.0545300000000002,B007
0.1365862602001668,0.01517487390548482,0.01843004242042236,-0.04331012534706784,-0.11025436501393092,3.810339336015911,4.7439529101168985,1.2450211101348188,0.016568,0.97721,B007
0.13506571733254855,0.012904693824681686,0.018080644065873026,-0.033315499454294635,-0.1408897339930415,3.274776225494571,4.094051043872584,1.2501773440273107,0.009827299999999999,0.8843,B007
0.1419010929763974,0.011370610418707149,0.020011529389312638,0.025805502732941583,0.014775704460511463,3.3482476423139835,4.189552465999415,1.2512672040900783,0.011289,0.94147,B007
0.13699117703619818,0.012236934267874632,0.01862139962382749,-0.015521499566715254,0.0912086053367296,4.011353226454842,5.08021907130956,1.2664601655634702,0.011533,1.03488,B007
0.13729028487144834,0.015525569500489715,0.018612136341921274,0.003730445334936293,4.519317198248274e-05,3.707982691394859,4.6359404846449515,1.2502594727326015,0.014782,1.00368,B007
