,time,vib,Status,Type
0,0.0,0.156262594810379,3,B014
1,8.333333333333334e-05,0.05620255489022,3,B014
2,0.0001666666666666667,-0.0034111377245509998,3,B014
3,0.00025,0.07130902195608799,3,B014
4,0.0003333333333333334,0.08820227544910197,3,B014
5,0.00041666666666666675,0.03443624750499,3,B014
6,0.0005,0.001461916167665,3,B014
7,0.0005833333333333334,0.017705429141716997,3,B014
8,0.0006666666666666668,0.044832095808382995,3,B014
9,0.0007500000000000001,0.017218123752495,3,B014
10,0.0008333333333333335,-0.011532894211577,3,B014
11,0.0009166666666666668,-0.032974331337325,3,B014
12,0.001,-0.10184682634730499,3,B014
13,0.0010833333333333335,-0.05620255489022,3,B014
14,0.0011666666666666668,0.024852574850299,3,B014
15,0.0012500000000000002,-0.005197924151697001,3,B014
16,0.0013333333333333335,0.059938562874252,3,B014
17,0.0014166666666666668,0.11256754491017999,3,B014
18,0.0015000000000000002,0.025015009980040002,3,B014
19,0.0015833333333333335,-0.013806986027943996,3,B014
20,0.001666666666666667,0.031674850299401,3,B014
21,0.0017500000000000003,0.04060878243513,3,B014
22,0.0018333333333333335,-0.028588582834331,3,B014
23,0.001916666666666667,-0.007147145708582999,3,B014
24,0.002,0.126861836327345,3,B014
25,0.0020833333333333337,0.09616159680638699,3,B014
26,0.002166666666666667,-0.07212119760479101,3,B014
27,0.0022500000000000003,-0.0016243512974050002,3,B014
28,0.0023333333333333335,0.097298642714571,3,B014
29,0.002416666666666667,-0.073258243512974,3,B014
30,0.0025000000000000005,-0.129460798403194,3,B014
31,0.0025833333333333337,0.036547904191617006,3,B014
32,0.002666666666666667,0.040121477045907995,3,B014
33,0.0027500000000000003,-0.087390099800399,3,B014
34,0.0028333333333333335,-0.015106467065868,3,B014
35,0.0029166666666666672,0.09827325349301401,3,B014
36,0.0030000000000000005,-0.000162435129741,3,B014
37,0.0030833333333333338,-0.087877405189621,3,B014
38,0.003166666666666667,0.019654650698603,3,B014
39,0.0032500000000000003,0.07098415169660699,3,B014
40,0.003333333333333334,-0.028588582834331,3,B014
41,0.0034166666666666672,-0.00308626746507,3,B014
