RMS,Mean,Var,Skew,Kurt,CrestFactor,ImpulseFactor,ShapeFactor,Median,Range,FaultType
0.21724524491590688,0.030596708212344576,0.04626691641362821,0.042353711952340424,0.48134145558305397,4.571641018479905,5.835978763783579,1.2765610292218599,0.028147272727273,1.816218181818182,IR021
0.22738227619931511,0.030449642468915194,0.05078383720394954,-0.013286787905367818,0.6705597429585635,5.003036459994971,6.4388908540143035,1.2869965880721916,0.031845454545455,2.2413036363636403,IR021
0.22958799838867155,0.03085806120169756,0.0517669084910791,-0.0075852418936951296,0.5780132818984147,4.30528522884056,5.517443320690237,1.281551169648316,0.031229090909091,1.8708690909090908,IR021
0.24393367854973044,0.030641467351649167,0.058574334494925495,0.016545520537930892,0.6310400742636237,4.626510881529389,5.941202149158801,1.2841647412693027,0.028763636363636005,2.16158727272727,IR021
0.22635976486934034,0.029681400640309736,0.050366007568022064,0.04106085545463735,0.585119161274497,4.534599643551492,5.815020656276477,1.2823669371883428,0.029174545454546005,1.969487272727274,IR021
0.23654255419706985,0.031315883255155975,0.05498070124989359,0.012796276797664189,0.4525453318401689,4.016282911151495,5.1427768807571415,1.280481727638722,0.032256363636364,1.723147272727272,IR021
0.2244285800115453,0.033127282257464065,0.04927884257871913,-0.09182609550380087,0.49445030983586724,4.400598176708126,5.606314424865691,1.2739891714129425,0.036981818181818005,1.9409290909090908,IR021
0.22887770246125394,0.029509397662124934,0.05152263755003099,-0.031063300750262868,0.48929149793458926,4.5798654898964735,5.8610132112998805,1.2797347922618503,0.030407272727273,1.9399018181818173,IR021
0.22844654266621522,0.03116989442334896,0.05122465114403198,0.011235727494733639,0.5560550150506693,4.640671914630135,5.92901511134904,1.2776199697843942,0.034310909090909,2.06338000000001,IR021
0.23518146358051864,0.03178248886903433,0.054309090051011144,0.016403226647353383,0.604386987533069,4.500787613388683,5.799863250435373,1.2886329568589894,0.029996363636364,1.997223636363638,IR021
0.23649749358528607,0.030692250465341374,0.054998058924555775,-0.018378092506917135,0.3460443987029773,4.127377971989108,5.265942787301687,1.2758566874755768,0.029996363636364,1.814574545454545,IR021
0.22895950029478518,0.02918188191497282,0.05157931924407927,-0.013290453701048869,0.4460115749728746,4.643735120658308,5.93331118517201,1.2777023303454245,0.026503636363636004,2.09440363636363,IR021
0.23342116990102557,0.033237901273174,0.0533894296742441,0.04278327874142043,0.4584663981037056,3.9722890774196657,5.078015524221233,1.2783600149060221,0.032050909090909,1.843954545454546,IR021
0.22569896066169787,0.030783787953242495,0.050000569344469024,-0.026242277291960193,0.7282390376845984,4.886508988639591,6.307825739491556,1.2908654735223686,0.029996363636364,2.15501272727273,IR021
0.2246123848445647,0.030504901496537853,0.04952828715179772,-0.0835203395900794,0.4858999077250341,4.631162098902988,5.930872716436836,1.2806445962756774,0.036160000000000005,1.9183290909090869,IR021
0.23149132062622113,0.030894507929417024,0.05264238373615004,0.02535090038900589,0.545308064131838,4.131433120273012,5.314996304403445,1.2864776337108468,0.030612727272727,1.8673763636363632,IR021
0.22967462607340736,0.032510043630407263,0.05170199972113174,-0.010924888909378285,0.41425766248109364,4.4637851352831,5.705258063905952,1.2781211216485033,0.031229090909091,1.837585454545453,IR021
0.23839905778934045,0.033268458640458645,0.05573645005418163,0.0005537903904883122,0.48760972922011625,4.677039534137266,5.9782106021563415,1.2782039917605894,0.036160000000000005,2.028247272727274,IR021
0.22594035280903343,0.03216731650658923,0.05002250047000607,0.019527019764369793,0.5725498666413733,4.768531264861173,6.09056452584066,1.2772411855032633,0.031845454545455,2.054340000000004,IR021
0.22271518803075185,0.033246617526617527,0.04850466247427046,-0.0003815408925675689,0.5893364755319812,4.565447711245244,5.850978395627176,1.2815782297134881,0.034927272727272994,1.9863345454545502,IR021
