RMS,Mean,Var,Skew,Kurt,CrestFactor,ImpulseFactor,ShapeFactor,Median,Range,FaultType
0.1407205041716359,0.011163015738534357,0.019680859526629846,0.002482618495666468,0.10426626328394395,4.021588775078229,5.067702320597019,1.2601244443493458,0.010558,1.12356,B007
0.14889399518004134,0.01144509171046189,0.02204202920035651,0.004138495761813388,-0.018515032241345875,3.7495803596707877,4.699274742260411,1.253280178444557,0.012345,1.0628099999999998,B007
0.13523633735275958,0.011937367938632284,0.018149328375695068,-0.030457794466216687,-0.063277495122394,4.281985236626815,5.349258699834179,1.2492473477204515,0.011695,1.04933,B007
0.1358942456696222,0.015449011338338502,0.018231549662693167,-0.007992586322549275,-0.12324640215807126,3.746074732535916,4.65114205796516,1.2416041830581837,0.015106,1.0036800000000001,B007
0.1349242207704407,0.011983034638485391,0.01806390047691221,-0.014258736437647697,-0.12163530027033964,3.4828439053913027,4.341414750978136,1.2465143052371082,0.012832,0.93887,B007
0.13778621488489515,0.013063738392361678,0.018817450985566093,-0.018757963316343017,-0.15384922582229077,3.3692775462902453,4.204871371978531,1.248003856674948,0.010396,0.90623,B007
0.13977757455811388,0.011142729528317285,0.019416778979579507,0.006838972469345171,-0.12096227449184305,3.8012535392728135,4.720728816001495,1.241887384576978,0.012345,1.0550199999999998,B007
0.14535541154931195,0.010106249433654317,0.02102949165470744,-0.013112888854019594,0.22947047044738245,4.1548504700502065,5.2542511967476635,1.2646065687856562,0.010558,1.17505,B007
0.13885063180444493,0.013387247158478863,0.019103397469956016,0.006860907931994141,0.10502444679697787,4.264150564571261,5.3623170131938345,1.2575346325119712,0.014132,1.0545300000000002,B007
0.13839451741116535,0.01229858460094663,0.019004889092477006,-0.0425606324042283,0.054254127368838834,4.38615641251571,5.485326855942699,1.250599919394245,0.012345,1.14565,B007
0.13831388473802397,0.014747394932267016,0.018916332426717836,0.011831029857863834,-0.0669514210324853,4.034012934108637,5.040884767080946,1.249595588665307,0.012995,1.0701200000000002,B007
0.13628080849023483,0.011002859546270604,0.01845440782559601,-0.03257709260462085,0.027263681534794415,3.80934047685224,4.785936129734461,1.2563686965805714,0.012345,1.0030299999999999,B007
0.14054353435905084,0.011611502668516401,0.019620860416026346,0.025298392743255425,-0.1001879112000168,3.632539926708642,4.543575622336013,1.25079853601302,0.0095837,0.9876,B007
0.1341583430187191,0.015076591960176269,0.01777405831622103,-0.04354512495050258,-0.03401041065731336,3.543946573144993,4.433470096027332,1.2509980059019208,0.016568,0.94099,B007
0.1399161363787535,0.011085275854414885,0.01945681746472289,-0.004700127460857666,-0.059020721400878884,3.853165288531125,4.811682648623816,1.248761028483699,0.01332,1.04104,B007
0.13943887103513447,0.012282668142647299,0.01929548407363635,-0.006026073030082612,-0.02084841577452412,3.9409383905692783,4.964132956580935,1.2596322156317328,0.010883,1.03488,B007
0.137966228427565,0.011476261953647787,0.018906061294408773,0.02563713818843746,0.04644633307204593,3.740480593560197,4.6927788147433755,1.2545924774540214,0.01137,0.98241,B007
0.13849733273971446,0.01350913485718949,0.01900211582498919,-0.012402676499498966,-0.11921266670978126,3.4340733542778015,4.290320800166953,1.2493387174803736,0.015106,0.93985,B007
0.141030985255519,0.014466521263260977,0.019683671176266154,0.012697967904397063,-0.11202956668393105,4.020818538370164,5.035370576163843,1.2523247513191498,0.013807,0.99979,B007
0.14184905662163533,0.015021367937000162,0.019898761086590534,-0.04341861151481338,0.03270940931172106,3.7067571157875654,4.662290049921053,1.2577813717720394,0.016731,1.04624,B007
