0.015532,2,B007
0.01694,2,B007
-0.036455,2,B007
-0.044744,2,B007
0.0077256,2,B007
-0.011186,2,B007
0.016779,2,B007
0.047681,2,B007
-0.0016497,2,B007
0.022654,2,B007
0.046072,2,B007
0.0084901,2,B007
0.040036,2,B007
0.054803,2,B007
-0.00024142,2,B007
0.031023,2,B007
0.012272,2,B007
-0.056976,2,B007
-0.022412,2,B007
-0.034644,2,B007
-0.044583,2,B007
0.037783,2,B007
0.017704,2,B007
-0.040157,2,B007
0.013077,2,B007
0.020722,2,B007
0.022533,2,B007
0.077296,2,B007
0.024424,2,B007
-0.0065989,2,B007
0.05601,2,B007
0.037743,2,B007
0.049412,2,B007
0.072105,2,B007
-0.007283,2,B007
0.0067196,2,B007
0.067921,2,B007
0.063173,2,B007
0.09496,2,B007
0.063454,2,B007
-0.02197,2,B007
0.0085706,2,B007
0.00056332,2,B007
-0.049371,2,B007
-0.0097374,2,B007
-0.040801,2,B007
-0.059672,2,B007
0.026677,2,B007
0.0073232,2,B007
-0.010502,2,B007
0.027724,2,B007
-0.043497,2,B007
-0.032351,2,B007
0.057902,2,B007
0.0039433,2,B007
-0.0034202,2,B007
0.012111,2,B007
-0.047038,2,B007
0.0046273,2,B007
0.0024947,2,B007
-0.086551,2,B007
-0.044261,2,B007
-0.018067,2,B007
-0.0077658,2,B007
0.10739,2,B007
0.083573,2,B007
0.026114,2,B007
0.085907,2,B007
0.0305,2,B007
0.0066794,2,B007
0.061121,2,B007
-0.0093351,2,B007
-0.010261,2,B007
0.02885,2,B007
-0.047038,2,B007
-0.032592,2,B007
-0.024786,2,B007
-0.092868,2,B007
-0.030701,2,B007
0.019918,2,B007
0.010784,2,B007
0.058948,2,B007
0.016417,2,B007
-0.039433,2,B007
-0.0046273,2,B007
-0.011749,2,B007
-0.0060758,2,B007
0.037461,2,B007
0.017946,2,B007
-0.0076853,2,B007
0.029253,2,B007
0.03388,2,B007
0.0055125,2,B007
0.01191,2,B007
0.0033397,2,B007
0.0010462,2,B007
0.055729,2,B007
0.073715,2,B007
0.04571,2,B007
0.02209,2,B007
-0.015169,2,B007
-0.0080475,2,B007
0.029333,2,B007
0.01698,2,B007
0.0010059,2,B007
0.031989,2,B007
0.029937,2,B007
-0.00012071,2,B007
-0.015009,2,B007
-0.044181,2,B007
-0.032592,2,B007
-0.011749,2,B007
-0.022493,2,B007
0.008651,2,B007
0.037059,2,B007
0.0064782,2,B007
-0.0036616,2,B007
0.0087315,2,B007
-0.011709,2,B007
-0.020722,2,B007
-0.0053918,2,B007
-0.011669,2,B007
0.014606,2,B007
0.049492,2,B007
0.011749,2,B007
0.024464,2,B007
0.055206,2,B007
0.021125,2,B007
0.035087,2,B007
0.037099,2,B007
-0.011106,2,B007
-0.0018912,2,B007
-0.003058,2,B007
-0.047882,2,B007
-0.033115,2,B007
-0.028488,2,B007
-0.042974,2,B007
0.017101,2,B007
0.052268,2,B007
0.030943,2,B007
0.028408,2,B007
0.0052309,2,B007
-0.020682,2,B007
0.0035409,2,B007
-0.024625,2,B007
-0.037541,2,B007
0.029816,2,B007
0.021607,2,B007
0.019998,2,B007
0.046233,2,B007
0.0074439,2,B007
0.0039433,2,B007
0.0075646,2,B007
-0.012755,2,B007
0.012997,2,B007
0.0060758,2,B007
-0.013399,2,B007
0.031788,2,B007
0.014284,2,B007
-0.029414,2,B007
0.0019716,2,B007
-0.003058,2,B007
-0.0052309,2,B007
0.037743,2,B007
0.0072025,2,B007
0.0065185,2,B007
0.058425,2,B007
0.027442,2,B007
0.025189,2,B007
0.036737,2,B007
0.012353,2,B007
0.055809,2,B007
0.042772,2,B007
-0.018791,2,B007
-0.0003219,2,B007
-0.0053918,2,B007
-0.015371,2,B007
0.01179,2,B007
0.0037421,2,B007
0.0063173,2,B007
0.035409,2,B007
0.040318,2,B007
0.032914,2,B007
0.038869,2,B007
0.024746,2,B007
-0.0099789,2,B007
-0.010864,2,B007
-0.0098179,2,B007
0.0070818,2,B007
0.033236,2,B007
0.0013681,2,B007
-0.020481,2,B007
-0.0092546,2,B007
-0.019797,2,B007
-0.010985,2,B007
0.034926,2,B007
0.035288,2,B007
0.034322,2,B007
0.080314,2,B007
0.052912,2,B007
0.0040237,2,B007
0.0095765,2,B007
-0.037863,2,B007
-0.033719,2,B007
0.016538,2,B007
-0.030862,2,B007
-0.010623,2,B007
0.030259,2,B007
-0.028206,2,B007
-0.014003,2,B007
-0.0070415,2,B007
-0.061563,2,B007
-0.0042652,2,B007
0.039433,2,B007
-0.008812,2,B007
-0.01694,2,B007
-0.028569,2,B007
-0.05416,2,B007
-0.0053918,2,B007
